Retailer,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Total Sales,Sales Method
Foot Locker,24-08-2021,Southeast,Virginia,Men'S Apparel,64,11,704,Online
Foot Locker,24-06-2021,Southeast,Virginia,Men'S Apparel,81,10,810,Online
Foot Locker,23-03-2021,Southeast,Virginia,Men'S Apparel,51,3,153,Online
Foot Locker,25-05-2021,Southeast,Virginia,Men'S Apparel,44,5,220,Online
Foot Locker,24-10-2021,Southeast,Virginia,Men'S Apparel,53,9,477,Online
Foot Locker,24-02-2021,Southeast,Virginia,Men'S Apparel,42,4,168,Online
Foot Locker,24-11-2021,Southeast,Virginia,Men'S Apparel,73,11,803,Online
Foot Locker,23-07-2021,Southeast,Virginia,Men'S Apparel,85,16,1360,Online
Foot Locker,25-05-2021,Southeast,Virginia,Men'S Athletic Footwear,51,10,510,Online
Foot Locker,23-12-2021,Southeast,Virginia,Men'S Athletic Footwear,74,23,1702,Online
Foot Locker,25-09-2021,Southeast,Virginia,Men'S Athletic Footwear,52,11,572,Online
Foot Locker,24-06-2021,Southeast,Virginia,Men'S Athletic Footwear,62,18,1116,Online
Foot Locker,23-03-2021,Southeast,Virginia,Men'S Athletic Footwear,45,9,405,Online
Foot Locker,24-04-2021,Southeast,Virginia,Men'S Athletic Footwear,59,7,413,Online
Foot Locker,24-08-2021,Southeast,Virginia,Men'S Athletic Footwear,76,20,1520,Online
Foot Locker,24-11-2021,Southeast,Virginia,Men'S Athletic Footwear,47,17,799,Online
Foot Locker,24-10-2021,Southeast,Virginia,Men'S Athletic Footwear,51,14,714,Online
Foot Locker,23-07-2021,Southeast,Virginia,Men'S Athletic Footwear,81,20,1620,Online
Foot Locker,24-10-2021,Southeast,Virginia,Men'S Street Footwear,38,10,380,Online
Foot Locker,24-08-2021,Southeast,Virginia,Men'S Street Footwear,83,24,1992,Online
Foot Locker,25-05-2021,Southeast,Virginia,Men'S Street Footwear,46,13,598,Online
Foot Locker,23-03-2021,Southeast,Virginia,Men'S Street Footwear,38,14,532,Online
Foot Locker,24-11-2021,Southeast,Virginia,Men'S Street Footwear,42,16,672,Online
Foot Locker,24-06-2021,Southeast,Virginia,Men'S Street Footwear,53,23,1219,Online
Foot Locker,23-12-2021,Southeast,Virginia,Men'S Street Footwear,60,23,1380,Online
Foot Locker,24-04-2021,Southeast,Virginia,Men'S Street Footwear,52,12,624,Online
Foot Locker,25-09-2021,Southeast,Virginia,Men'S Street Footwear,46,11,506,Online
Foot Locker,23-07-2021,Southeast,Virginia,Men'S Street Footwear,79,26,2054,Online
Foot Locker,12-12-2021,Southeast,Georgia,Women'S Apparel,70,50,3500,Online
Foot Locker,12-12-2021,Southeast,Georgia,Women'S Apparel,64,14,896,Online
Foot Locker,24-11-2021,Southeast,Virginia,Women'S Apparel,74,15,1110,Online
Foot Locker,23-07-2021,Southeast,Virginia,Women'S Apparel,96,18,1728,Online
Foot Locker,24-06-2021,Southeast,Virginia,Women'S Apparel,96,18,1728,Online
Foot Locker,23-03-2021,Southeast,Virginia,Women'S Apparel,49,8,392,Online
Foot Locker,24-08-2021,Southeast,Virginia,Women'S Apparel,73,8,584,Online
Foot Locker,24-02-2021,Southeast,Virginia,Women'S Apparel,38,8,304,Online
Foot Locker,25-09-2021,Southeast,Virginia,Women'S Apparel,42,7,294,Online
Foot Locker,25-05-2021,Southeast,Virginia,Women'S Apparel,56,15,840,Online
Foot Locker,24-10-2021,Southeast,Virginia,Women'S Apparel,59,10,590,Online
Foot Locker,24-04-2021,Southeast,Virginia,Women'S Apparel,64,8,512,Online
Foot Locker,12-12-2021,Southeast,Georgia,Women'S Athletic Footwear,55,48,2640,Online
Foot Locker,12-12-2021,Southeast,Georgia,Women'S Athletic Footwear,51,13,663,Online
Foot Locker,23-03-2021,Southeast,Virginia,Women'S Athletic Footwear,48,7,336,Online
Foot Locker,23-07-2021,Southeast,Virginia,Women'S Athletic Footwear,82,15,1230,Online
Foot Locker,24-04-2021,Southeast,Virginia,Women'S Athletic Footwear,42,6,252,Online
Foot Locker,24-11-2021,Southeast,Virginia,Women'S Athletic Footwear,52,11,572,Online
Foot Locker,24-10-2021,Southeast,Virginia,Women'S Athletic Footwear,41,10,410,Online
Foot Locker,25-09-2021,Southeast,Virginia,Women'S Athletic Footwear,45,5,225,Online
Foot Locker,24-08-2021,Southeast,Virginia,Women'S Athletic Footwear,66,11,726,Online
Foot Locker,24-06-2021,Southeast,Virginia,Women'S Athletic Footwear,72,14,1008,Online
Foot Locker,24-02-2021,Southeast,Virginia,Women'S Athletic Footwear,38,6,228,Online
Foot Locker,25-05-2021,Southeast,Virginia,Women'S Athletic Footwear,47,7,329,Online
Foot Locker,12-12-2021,Southeast,Georgia,Women'S Street Footwear,55,48,2640,Online
Foot Locker,12-12-2021,Southeast,Georgia,Women'S Street Footwear,53,14,742,Online
Foot Locker,23-07-2021,Southeast,Virginia,Women'S Street Footwear,86,18,1548,Online
Foot Locker,24-10-2021,Southeast,Virginia,Women'S Street Footwear,46,10,460,Online
Foot Locker,25-09-2021,Southeast,Virginia,Women'S Street Footwear,47,7,329,Online
Foot Locker,24-11-2021,Southeast,Virginia,Women'S Street Footwear,43,14,602,Online
Foot Locker,23-03-2021,Southeast,Virginia,Women'S Street Footwear,52,9,468,Online
Foot Locker,24-08-2021,Southeast,Virginia,Women'S Street Footwear,69,19,1311,Online
Foot Locker,24-06-2021,Southeast,Virginia,Women'S Street Footwear,73,20,1460,Online
Foot Locker,24-04-2021,Southeast,Virginia,Women'S Street Footwear,57,9,513,Online
Foot Locker,25-05-2021,Southeast,Virginia,Women'S Street Footwear,50,9,450,Online
Sports Direct,17-02-2021,Southeast,Florida,Men'S Apparel,52,6,312,Online
Sports Direct,16-03-2021,Southeast,Florida,Men'S Apparel,61,4,244,Online
Sports Direct,13-02-2021,Southeast,Georgia,Men'S Apparel,45,18,810,Online
Sports Direct,12-03-2021,Southeast,Georgia,Men'S Apparel,55,15,825,Online
Sports Direct,13-04-2021,Southeast,Georgia,Men'S Apparel,55,18,990,Online
Sports Direct,14-05-2021,Southeast,Georgia,Men'S Apparel,55,23,1265,Online
Sports Direct,13-06-2021,Southeast,Georgia,Men'S Apparel,55,28,1540,Online
Sports Direct,13-10-2021,Southeast,Georgia,Men'S Apparel,55,30,1650,Online
Sports Direct,14-09-2021,Southeast,Georgia,Men'S Apparel,55,40,2200,Online
Sports Direct,12-07-2021,Southeast,Georgia,Men'S Apparel,55,48,2640,Online
Sports Direct,13-11-2021,Southeast,Georgia,Men'S Apparel,65,35,2275,Online
Sports Direct,13-08-2021,Southeast,Georgia,Men'S Apparel,65,45,2925,Online
Sports Direct,13-10-2021,Southeast,Georgia,Men'S Apparel,50,9,450,Online
Sports Direct,12-03-2021,Southeast,Georgia,Men'S Apparel,51,4,204,Online
Sports Direct,13-11-2021,Southeast,Georgia,Men'S Apparel,60,10,600,Online
Sports Direct,13-02-2021,Southeast,Georgia,Men'S Apparel,41,5,205,Online
Sports Direct,14-05-2021,Southeast,Georgia,Men'S Apparel,50,6,300,Online
Sports Direct,13-06-2021,Southeast,Georgia,Men'S Apparel,51,7,357,Online
Sports Direct,13-04-2021,Southeast,Georgia,Men'S Apparel,52,5,260,Online
Sports Direct,14-09-2021,Southeast,Georgia,Men'S Apparel,54,10,540,Online
Sports Direct,12-07-2021,Southeast,Georgia,Men'S Apparel,54,14,756,Online
Sports Direct,13-08-2021,Southeast,Georgia,Men'S Apparel,60,13,780,Online
Sports Direct,23-12-2021,Southeast,Virginia,Men'S Apparel,72,13,936,Online
Sports Direct,16-03-2021,Southeast,Florida,Men'S Athletic Footwear,58,10,580,Online
Sports Direct,12-03-2021,Southeast,Georgia,Men'S Athletic Footwear,50,38,1900,Online
Sports Direct,13-10-2021,Southeast,Georgia,Men'S Athletic Footwear,50,53,2650,Online
Sports Direct,14-09-2021,Southeast,Georgia,Men'S Athletic Footwear,50,60,3000,Online
Sports Direct,13-04-2021,Southeast,Georgia,Men'S Athletic Footwear,55,33,1815,Online
Sports Direct,14-05-2021,Southeast,Georgia,Men'S Athletic Footwear,55,40,2200,Online
Sports Direct,13-06-2021,Southeast,Georgia,Men'S Athletic Footwear,55,53,2915,Online
Sports Direct,12-07-2021,Southeast,Georgia,Men'S Athletic Footwear,55,58,3190,Online
Sports Direct,13-11-2021,Southeast,Georgia,Men'S Athletic Footwear,60,58,3480,Online
Sports Direct,13-08-2021,Southeast,Georgia,Men'S Athletic Footwear,60,63,3780,Online
Sports Direct,12-12-2021,Southeast,Georgia,Men'S Athletic Footwear,60,68,4080,Online
Sports Direct,13-04-2021,Southeast,Georgia,Men'S Athletic Footwear,51,9,459,Online
Sports Direct,12-07-2021,Southeast,Georgia,Men'S Athletic Footwear,51,17,867,Online
Sports Direct,13-06-2021,Southeast,Georgia,Men'S Athletic Footwear,54,15,810,Online
Sports Direct,13-10-2021,Southeast,Georgia,Men'S Athletic Footwear,47,14,658,Online
Sports Direct,14-05-2021,Southeast,Georgia,Men'S Athletic Footwear,52,11,572,Online
Sports Direct,13-08-2021,Southeast,Georgia,Men'S Athletic Footwear,58,18,1044,Online
Sports Direct,12-03-2021,Southeast,Georgia,Men'S Athletic Footwear,46,10,460,Online
Sports Direct,12-12-2021,Southeast,Georgia,Men'S Athletic Footwear,58,19,1102,Online
Sports Direct,13-11-2021,Southeast,Georgia,Men'S Athletic Footwear,58,17,986,Online
Sports Direct,14-09-2021,Southeast,Georgia,Men'S Athletic Footwear,47,16,752,Online
Sports Direct,16-03-2021,Southeast,Florida,Men'S Street Footwear,46,16,736,Online
Sports Direct,12-03-2021,Southeast,Georgia,Men'S Street Footwear,40,53,2120,Online
Sports Direct,13-10-2021,Southeast,Georgia,Men'S Street Footwear,45,53,2385,Online
Sports Direct,14-09-2021,Southeast,Georgia,Men'S Street Footwear,45,60,2700,Online
Sports Direct,13-04-2021,Southeast,Georgia,Men'S Street Footwear,50,53,2650,Online
Sports Direct,14-05-2021,Southeast,Georgia,Men'S Street Footwear,50,55,2750,Online
Sports Direct,13-06-2021,Southeast,Georgia,Men'S Street Footwear,50,68,3400,Online
Sports Direct,12-07-2021,Southeast,Georgia,Men'S Street Footwear,50,73,3650,Online
Sports Direct,13-11-2021,Southeast,Georgia,Men'S Street Footwear,55,53,2915,Online
Sports Direct,13-08-2021,Southeast,Georgia,Men'S Street Footwear,55,68,3740,Online
Sports Direct,12-12-2021,Southeast,Georgia,Men'S Street Footwear,55,68,3740,Online
Sports Direct,12-03-2021,Southeast,Georgia,Men'S Street Footwear,37,14,518,Online
Sports Direct,12-07-2021,Southeast,Georgia,Men'S Street Footwear,47,20,940,Online
Sports Direct,13-10-2021,Southeast,Georgia,Men'S Street Footwear,42,13,546,Online
Sports Direct,13-04-2021,Southeast,Georgia,Men'S Street Footwear,45,14,630,Online
Sports Direct,13-11-2021,Southeast,Georgia,Men'S Street Footwear,51,14,714,Online
Sports Direct,13-08-2021,Southeast,Georgia,Men'S Street Footwear,53,18,954,Online
Sports Direct,13-06-2021,Southeast,Georgia,Men'S Street Footwear,46,18,828,Online
Sports Direct,14-09-2021,Southeast,Georgia,Men'S Street Footwear,43,18,774,Online
Sports Direct,14-05-2021,Southeast,Georgia,Men'S Street Footwear,47,16,752,Online
Sports Direct,12-12-2021,Southeast,Georgia,Men'S Street Footwear,50,20,1000,Online
Sports Direct,17-02-2021,Southeast,Florida,Women'S Apparel,47,11,517,Online
Sports Direct,16-03-2021,Southeast,Florida,Women'S Apparel,54,10,540,Online
Sports Direct,13-02-2021,Southeast,Georgia,Women'S Apparel,40,38,1520,Online
Sports Direct,12-03-2021,Southeast,Georgia,Women'S Apparel,50,35,1750,Online
Sports Direct,14-09-2021,Southeast,Georgia,Women'S Apparel,60,45,2700,Online
Sports Direct,13-04-2021,Southeast,Georgia,Women'S Apparel,70,35,2450,Online
Sports Direct,13-10-2021,Southeast,Georgia,Women'S Apparel,70,35,2450,Online
Sports Direct,14-05-2021,Southeast,Georgia,Women'S Apparel,70,40,2800,Online
Sports Direct,13-08-2021,Southeast,Georgia,Women'S Apparel,70,43,3010,Online
Sports Direct,12-07-2021,Southeast,Georgia,Women'S Apparel,70,48,3360,Online
Sports Direct,13-11-2021,Southeast,Georgia,Women'S Apparel,70,48,3360,Online
Sports Direct,13-06-2021,Southeast,Georgia,Women'S Apparel,70,58,4060,Online
Sports Direct,13-11-2021,Southeast,Georgia,Women'S Apparel,65,12,780,Online
Sports Direct,13-06-2021,Southeast,Georgia,Women'S Apparel,67,15,1005,Online
Sports Direct,13-08-2021,Southeast,Georgia,Women'S Apparel,68,12,816,Online
Sports Direct,13-02-2021,Southeast,Georgia,Women'S Apparel,37,10,370,Online
Sports Direct,12-03-2021,Southeast,Georgia,Women'S Apparel,48,10,480,Online
Sports Direct,12-07-2021,Southeast,Georgia,Women'S Apparel,67,14,938,Online
Sports Direct,13-10-2021,Southeast,Georgia,Women'S Apparel,64,10,640,Online
Sports Direct,14-09-2021,Southeast,Georgia,Women'S Apparel,59,13,767,Online
Sports Direct,13-04-2021,Southeast,Georgia,Women'S Apparel,63,11,693,Online
Sports Direct,14-05-2021,Southeast,Georgia,Women'S Apparel,64,12,768,Online
Sports Direct,23-12-2021,Southeast,Virginia,Women'S Apparel,82,15,1230,Online
Sports Direct,16-03-2021,Southeast,Florida,Women'S Athletic Footwear,58,9,522,Online
Sports Direct,17-02-2021,Southeast,Florida,Women'S Athletic Footwear,45,7,315,Online
Sports Direct,13-02-2021,Southeast,Georgia,Women'S Athletic Footwear,40,25,1000,Online
Sports Direct,13-10-2021,Southeast,Georgia,Women'S Athletic Footwear,45,33,1485,Online
Sports Direct,14-09-2021,Southeast,Georgia,Women'S Athletic Footwear,45,40,1800,Online
Sports Direct,12-03-2021,Southeast,Georgia,Women'S Athletic Footwear,50,25,1250,Online
Sports Direct,13-04-2021,Southeast,Georgia,Women'S Athletic Footwear,50,28,1400,Online
Sports Direct,14-05-2021,Southeast,Georgia,Women'S Athletic Footwear,50,33,1650,Online
Sports Direct,13-06-2021,Southeast,Georgia,Women'S Athletic Footwear,50,40,2000,Online
Sports Direct,12-07-2021,Southeast,Georgia,Women'S Athletic Footwear,50,43,2150,Online
Sports Direct,13-11-2021,Southeast,Georgia,Women'S Athletic Footwear,55,40,2200,Online
Sports Direct,13-08-2021,Southeast,Georgia,Women'S Athletic Footwear,55,45,2475,Online
Sports Direct,13-10-2021,Southeast,Georgia,Women'S Athletic Footwear,44,9,396,Online
Sports Direct,12-07-2021,Southeast,Georgia,Women'S Athletic Footwear,46,13,598,Online
Sports Direct,13-06-2021,Southeast,Georgia,Women'S Athletic Footwear,49,12,588,Online
Sports Direct,13-02-2021,Southeast,Georgia,Women'S Athletic Footwear,36,6,216,Online
Sports Direct,12-03-2021,Southeast,Georgia,Women'S Athletic Footwear,47,7,329,Online
Sports Direct,13-11-2021,Southeast,Georgia,Women'S Athletic Footwear,51,12,612,Online
Sports Direct,13-08-2021,Southeast,Georgia,Women'S Athletic Footwear,53,11,583,Online
Sports Direct,14-09-2021,Southeast,Georgia,Women'S Athletic Footwear,43,12,516,Online
Sports Direct,14-05-2021,Southeast,Georgia,Women'S Athletic Footwear,47,9,423,Online
Sports Direct,13-04-2021,Southeast,Georgia,Women'S Athletic Footwear,48,7,336,Online
Sports Direct,23-12-2021,Southeast,Virginia,Women'S Athletic Footwear,67,16,1072,Online
Sports Direct,16-03-2021,Southeast,Florida,Women'S Street Footwear,59,12,708,Online
Sports Direct,13-10-2021,Southeast,Georgia,Women'S Street Footwear,45,35,1575,Online
Sports Direct,14-09-2021,Southeast,Georgia,Women'S Street Footwear,45,45,2025,Online
Sports Direct,12-03-2021,Southeast,Georgia,Women'S Street Footwear,50,38,1900,Online
Sports Direct,13-04-2021,Southeast,Georgia,Women'S Street Footwear,55,38,2090,Online
Sports Direct,14-05-2021,Southeast,Georgia,Women'S Street Footwear,55,43,2365,Online
Sports Direct,13-11-2021,Southeast,Georgia,Women'S Street Footwear,55,43,2365,Online
Sports Direct,13-08-2021,Southeast,Georgia,Women'S Street Footwear,55,50,2750,Online
Sports Direct,13-06-2021,Southeast,Georgia,Women'S Street Footwear,55,53,2915,Online
Sports Direct,12-07-2021,Southeast,Georgia,Women'S Street Footwear,55,53,2915,Online
Sports Direct,13-08-2021,Southeast,Georgia,Women'S Street Footwear,54,15,810,Online
Sports Direct,13-10-2021,Southeast,Georgia,Women'S Street Footwear,42,11,462,Online
Sports Direct,14-09-2021,Southeast,Georgia,Women'S Street Footwear,42,14,588,Online
Sports Direct,13-11-2021,Southeast,Georgia,Women'S Street Footwear,54,12,648,Online
Sports Direct,13-06-2021,Southeast,Georgia,Women'S Street Footwear,52,14,728,Online
Sports Direct,12-03-2021,Southeast,Georgia,Women'S Street Footwear,49,11,539,Online
Sports Direct,13-04-2021,Southeast,Georgia,Women'S Street Footwear,50,9,450,Online
Sports Direct,12-07-2021,Southeast,Georgia,Women'S Street Footwear,50,14,700,Online
Sports Direct,14-05-2021,Southeast,Georgia,Women'S Street Footwear,52,12,624,Online
Sports Direct,23-12-2021,Southeast,Virginia,Women'S Street Footwear,64,15,960,Online
Walmart,17-11-2021,Southeast,Florida,Men'S Apparel,77,12,924,Online
Walmart,17-10-2021,Southeast,Florida,Men'S Apparel,59,10,590,Online
Walmart,18-09-2021,Southeast,Florida,Men'S Apparel,64,7,448,Online
Walmart,17-08-2021,Southeast,Florida,Men'S Apparel,74,14,1036,Online
Walmart,18-05-2021,Southeast,Florida,Men'S Apparel,52,7,364,Online
Walmart,17-06-2021,Southeast,Florida,Men'S Apparel,89,13,1157,Online
Walmart,16-07-2021,Southeast,Florida,Men'S Apparel,89,20,1780,Online
Walmart,17-04-2021,Southeast,Florida,Men'S Apparel,59,6,354,Online
Walmart,17-06-2021,Southeast,Florida,Men'S Athletic Footwear,64,20,1280,Online
Walmart,17-04-2021,Southeast,Florida,Men'S Athletic Footwear,66,10,660,Online
Walmart,17-08-2021,Southeast,Florida,Men'S Athletic Footwear,77,21,1617,Online
Walmart,16-12-2021,Southeast,Florida,Men'S Athletic Footwear,82,20,1640,Online
Walmart,18-09-2021,Southeast,Florida,Men'S Athletic Footwear,60,14,840,Online
Walmart,17-11-2021,Southeast,Florida,Men'S Athletic Footwear,54,18,972,Online
Walmart,17-10-2021,Southeast,Florida,Men'S Athletic Footwear,59,14,826,Online
Walmart,18-05-2021,Southeast,Florida,Men'S Athletic Footwear,60,13,780,Online
Walmart,16-07-2021,Southeast,Florida,Men'S Athletic Footwear,88,23,2024,Online
Walmart,17-11-2021,Southeast,Florida,Men'S Street Footwear,52,17,884,Online
Walmart,18-09-2021,Southeast,Florida,Men'S Street Footwear,58,14,812,Online
Walmart,16-12-2021,Southeast,Florida,Men'S Street Footwear,72,22,1584,Online
Walmart,17-08-2021,Southeast,Florida,Men'S Street Footwear,87,21,1827,Online
Walmart,17-04-2021,Southeast,Florida,Men'S Street Footwear,62,14,868,Online
Walmart,18-05-2021,Southeast,Florida,Men'S Street Footwear,58,16,928,Online
Walmart,17-10-2021,Southeast,Florida,Men'S Street Footwear,47,10,470,Online
Walmart,16-07-2021,Southeast,Florida,Men'S Street Footwear,83,26,2158,Online
Walmart,17-06-2021,Southeast,Florida,Men'S Street Footwear,61,22,1342,Online
Walmart,18-09-2021,Southeast,Florida,Women'S Apparel,51,8,408,Online
Walmart,17-06-2021,Southeast,Florida,Women'S Apparel,103,22,2266,Online
Walmart,16-07-2021,Southeast,Florida,Women'S Apparel,101,16,1616,Online
Walmart,17-10-2021,Southeast,Florida,Women'S Apparel,65,10,650,Online
Walmart,18-05-2021,Southeast,Florida,Women'S Apparel,67,17,1139,Online
Walmart,17-08-2021,Southeast,Florida,Women'S Apparel,81,9,729,Online
Walmart,17-11-2021,Southeast,Florida,Women'S Apparel,86,16,1376,Online
Walmart,17-04-2021,Southeast,Florida,Women'S Apparel,72,11,792,Online
Walmart,17-10-2021,Southeast,Florida,Women'S Athletic Footwear,51,11,561,Online
Walmart,17-08-2021,Southeast,Florida,Women'S Athletic Footwear,77,14,1078,Online
Walmart,17-06-2021,Southeast,Florida,Women'S Athletic Footwear,77,16,1232,Online
Walmart,18-05-2021,Southeast,Florida,Women'S Athletic Footwear,59,9,531,Online
Walmart,17-11-2021,Southeast,Florida,Women'S Athletic Footwear,64,15,960,Online
Walmart,16-07-2021,Southeast,Florida,Women'S Athletic Footwear,82,18,1476,Online
Walmart,18-09-2021,Southeast,Florida,Women'S Athletic Footwear,54,7,378,Online
Walmart,17-04-2021,Southeast,Florida,Women'S Athletic Footwear,52,8,416,Online
Walmart,17-11-2021,Southeast,Florida,Women'S Street Footwear,53,15,795,Online
Walmart,17-10-2021,Southeast,Florida,Women'S Street Footwear,55,11,605,Online
Walmart,17-04-2021,Southeast,Florida,Women'S Street Footwear,66,12,792,Online
Walmart,17-08-2021,Southeast,Florida,Women'S Street Footwear,78,19,1482,Online
Walmart,17-06-2021,Southeast,Florida,Women'S Street Footwear,80,21,1680,Online
Walmart,16-07-2021,Southeast,Florida,Women'S Street Footwear,86,19,1634,Online
Walmart,18-09-2021,Southeast,Florida,Women'S Street Footwear,54,8,432,Online
Walmart,18-05-2021,Southeast,Florida,Women'S Street Footwear,59,12,708,Online
West Gear,16-12-2021,Southeast,Florida,Men'S Apparel,86,15,1290,Online
West Gear,16-12-2021,Southeast,Florida,Women'S Apparel,87,16,1392,Online
West Gear,16-12-2021,Southeast,Florida,Women'S Athletic Footwear,78,18,1404,Online
West Gear,16-12-2021,Southeast,Florida,Women'S Street Footwear,75,17,1275,Online
Foot Locker,23-02-2021,West,Arizona,Men'S Apparel,45,15,675,Online
Foot Locker,22-03-2021,West,Arizona,Men'S Apparel,55,13,715,Online
Foot Locker,23-04-2021,West,Arizona,Men'S Apparel,55,15,825,Online
Foot Locker,24-05-2021,West,Arizona,Men'S Apparel,55,20,1100,Online
Foot Locker,23-06-2021,West,Arizona,Men'S Apparel,55,23,1265,Online
